checkpoint,model,exercise,target,seed,criterion,criterion_name,target_bit,perturbation,n_test,n_mapped_joints,context_pressure,baseline_accuracy,baseline_correct_confidence,mapped_confidence_drop,random_confidence_drop,relative_evidence_sensitivity,random_drop_sd,mapped_spillover,split_offset
results/context_evidence/v2/checkpoints\tcn_squat_010101_s7.pt,tcn,squat,010101,7,3,Hips backwards (1) L,1,temporal_mean,15,8,0,0.9333333333333333,0.7309092283248901,-0.0021591843105852604,-0.0015202452195808291,-0.0006389390910044312,0.0014826689148321748,0.0019525981042534113,12
results/context_evidence/v2/checkpoints\tcn_squat_010101_s7.pt,tcn,squat,010101,7,4,Lower back neural (1) L,0,zero,15,6,0,1.0,0.9578110575675964,0.009832394309341908,0.006026563234627247,0.0038058310747146606,0.005922365002334118,0.0138070834800601,12
results/context_evidence/v2/checkpoints\tcn_squat_010101_s7.pt,tcn,squat,010101,7,4,Lower back neural (1) L,0,temporal_mean,15,6,0,1.0,0.9578110575675964,7.474422454833984e-05,0.0004296278057154268,-0.00035488358116708696,0.0006111910915933549,0.0014075321378186345,12
results/context_evidence/v2/checkpoints\tcn_squat_010101_s7.pt,tcn,squat,010101,7,5,Hips are lower than knees level (1 point) L,1,zero,15,6,5,1.0,0.6544907689094543,0.0044215163215994835,-0.0009829215705394745,0.005404437892138958,0.004627804737538099,0.01079599466174841,12
results/context_evidence/v2/checkpoints\tcn_squat_010101_s7.pt,tcn,squat,010101,7,5,Hips are lower than knees level (1 point) L,1,temporal_mean,15,6,5,1.0,0.6544907689094543,-0.00039161444874480367,-0.0001073033781722188,-0.00028431107057258487,0.00042679812759160995,0.0026784464716911316,12
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,0,Feet Out 30 F,1,zero,52,10,43,0.6538461538461539,0.5011891722679138,-0.025477509945631027,0.008226311765611172,-0.033703822642564774,0.09146789461374283,0.07835101336240768,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,0,Feet Out 30 F,1,temporal_mean,52,10,43,0.6538461538461539,0.5011891722679138,0.021337267011404037,0.000344789179507643,0.020992478355765343,0.008644502609968185,0.020410791039466858,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,1,Whole Feet Flat On the Floor (1) L,0,zero,52,8,0,0.6153846153846154,0.4867422878742218,-0.028186645358800888,-0.01696515642106533,-0.011221488937735558,0.013737545348703861,0.021069644019007683,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,52,8,0,0.6153846153846154,0.4867422878742218,-0.0017133182846009731,0.0005847600987181067,-0.0022980784997344017,0.001132583012804389,0.0022928910329937935,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,2,Bend Hips and Knees Simultaniously (1) L,0,zero,52,8,15,0.3076923076923077,0.42430031299591064,-0.0027163533959537745,-0.0019116695038974285,-0.0008046838920563459,0.00859818235039711,0.021068913862109184,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,52,8,15,0.3076923076923077,0.42430031299591064,0.0004508094280026853,0.0009504162590019405,-0.0004996068309992552,0.0003927671059500426,0.002027843613177538,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,3,Hips backwards (1) L,0,zero,52,8,26,0.5769230769230769,0.46420207619667053,-0.026073630899190903,-0.01605314016342163,-0.010020490735769272,0.007774425204843283,0.01713568903505802,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,3,Hips backwards (1) L,0,temporal_mean,52,8,26,0.5769230769230769,0.46420207619667053,-0.00046395108802244067,9.734922059578821e-05,-0.0005613003158941865,0.0008449762244708836,0.0019541459623724222,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,4,Lower back neural (1) L,0,zero,52,6,0,0.7307692307692307,0.6665509343147278,0.003589583095163107,0.01058928668498993,-0.006999703589826822,0.020617322996258736,0.012883157469332218,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,4,Lower back neural (1) L,0,temporal_mean,52,6,0,0.7307692307692307,0.6665509343147278,-0.0005510839400812984,0.0015479843132197857,-0.002099068369716406,0.0008530845516361296,0.001188698224723339,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,5,Hips are lower than knees level (1 point) L,1,zero,52,6,1,0.6346153846153846,0.5325669050216675,0.003941642120480537,0.0029696484562009573,0.0009719936642795801,0.002500679809600115,0.01451201643794775,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s123.pt,tcn,squat,100001,123,5,Hips are lower than knees level (1 point) L,1,temporal_mean,52,6,1,0.6346153846153846,0.5325669050216675,-0.00038588448660448194,-0.000887014321051538,0.0005011298344470561,0.00021176798327360302,0.0017290555406361818,17
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,0,Feet Out 30 F,1,zero,52,10,38,0.6346153846153846,0.573887825012207,0.0990193784236908,0.2530290484428406,-0.15400967001914978,0.1512964963912964,0.2953685224056244,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,0,Feet Out 30 F,1,temporal_mean,52,10,38,0.6346153846153846,0.573887825012207,0.18445515632629395,-0.07644850760698318,0.26090365648269653,0.05827995017170906,0.07785703986883163,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,1,Whole Feet Flat On the Floor (1) L,0,zero,52,8,0,0.75,0.768788754940033,-0.009651564992964268,0.008556169457733631,-0.0182077344506979,0.012591103091835976,0.03464894741773605,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,52,8,0,0.75,0.768788754940033,0.00019370362861081958,0.001512426300905645,-0.0013187227305024862,0.0007342708413489163,0.005544661544263363,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,2,Bend Hips and Knees Simultaniously (1) L,0,zero,52,8,20,0.7884615384615384,0.7441031336784363,-0.00863775983452797,-0.018378151580691338,0.009740391746163368,0.007346552796661854,0.04903608188033104,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,52,8,20,0.7884615384615384,0.7441031336784363,0.0017773050349205732,0.0013070757267996669,0.00047022930812090635,0.0019890342373400927,0.004088244400918484,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,3,Hips backwards (1) L,0,zero,52,8,32,0.25,0.31477683782577515,0.06890933960676193,0.11758990585803986,-0.048680566251277924,0.020390955731272697,0.03740209341049194,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,3,Hips backwards (1) L,0,temporal_mean,52,8,32,0.25,0.31477683782577515,-0.000227909826207906,0.006638043560087681,-0.0068659535609185696,0.004489536862820387,0.003400330664590001,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,4,Lower back neural (1) L,0,zero,52,6,5,0.9807692307692307,0.9656496047973633,0.005660160444676876,0.021912826225161552,-0.01625266671180725,0.009051745757460594,0.0370749831199646,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,4,Lower back neural (1) L,0,temporal_mean,52,6,5,0.9807692307692307,0.9656496047973633,0.0002990319044329226,-2.718102405196987e-05,0.0003262129321228713,0.001277764094993472,0.00335695780813694,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,5,Hips are lower than knees level (1 point) L,1,zero,52,6,1,0.8269230769230769,0.7301210165023804,-0.02609357424080372,-0.057378869503736496,0.03128529340028763,0.013900290243327618,0.02435021661221981,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s42.pt,tcn,squat,100001,42,5,Hips are lower than knees level (1 point) L,1,temporal_mean,52,6,1,0.8269230769230769,0.7301210165023804,0.0024529530201107264,0.005750451702624559,-0.003297498682513833,0.0031808591447770596,0.0030549843795597553,53
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,0,Feet Out 30 F,1,zero,52,10,46,0.8653846153846154,0.7814150452613831,0.050198957324028015,0.11288195103406906,-0.06268299371004105,0.07840298116207123,0.2338583767414093,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,0,Feet Out 30 F,1,temporal_mean,52,10,46,0.8653846153846154,0.7814150452613831,0.07732003182172775,0.009211638942360878,0.06810839474201202,0.014818767085671425,0.057908330112695694,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,1,Whole Feet Flat On the Floor (1) L,0,zero,52,8,0,0.6346153846153846,0.6296367049217224,-0.017051927745342255,0.006612748373299837,-0.023664675652980804,0.023944208398461342,0.014793472364544868,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,52,8,0,0.6346153846153846,0.6296367049217224,0.003987102769315243,0.009340931661427021,-0.005353828892111778,0.002456848742440343,0.0035423387307673693,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,2,Bend Hips and Knees Simultaniously (1) L,0,zero,52,8,20,0.7884615384615384,0.6743566989898682,-0.01947122812271118,-0.027823513373732567,0.008352285251021385,0.021734017878770828,0.01637853868305683,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,52,8,20,0.7884615384615384,0.6743566989898682,-0.0018049008212983608,0.000864263332914561,-0.0026691642124205828,0.0019420464523136616,0.002818448469042778,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,3,Hips backwards (1) L,0,zero,52,8,31,0.11538461538461539,0.26542726159095764,0.020195256918668747,0.044971905648708344,-0.024776648730039597,0.010209866799414158,0.016236161813139915,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,3,Hips backwards (1) L,0,temporal_mean,52,8,31,0.11538461538461539,0.26542726159095764,0.002973391441628337,0.0032837612088769674,-0.0003103697672486305,0.0018795790383592248,0.00250250450335443,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,4,Lower back neural (1) L,0,zero,52,6,0,1.0,0.9799308776855469,-0.0008599517168477178,0.0006163789657875896,-0.0014763306826353073,0.0035842659417539835,0.017953021451830864,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,4,Lower back neural (1) L,0,temporal_mean,52,6,0,1.0,0.9799308776855469,0.000492789433337748,0.001748015289194882,-0.0012552258558571339,0.0006683819810859859,0.0012020518770441413,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,5,Hips are lower than knees level (1 point) L,1,zero,52,6,1,0.9615384615384616,0.7313082218170166,-0.005539080128073692,-0.015516222454607487,0.009977142326533794,0.009094984270632267,0.009023889899253845,9
results/context_evidence/v2/checkpoints\tcn_squat_100001_s7.pt,tcn,squat,100001,7,5,Hips are lower than knees level (1 point) L,1,temporal_mean,52,6,1,0.9615384615384616,0.7313082218170166,-0.0003931584069505334,0.001561000943183899,-0.0019541592337191105,0.000997677561827004,0.002253939863294363,9
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,0,Feet Out 30 F,1,zero,36,10,18,0.8333333333333334,0.7616825699806213,0.029481831938028336,0.034475646913051605,-0.00499381497502327,0.11780758202075958,0.22143377363681793,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,0,Feet Out 30 F,1,temporal_mean,36,10,18,0.8333333333333334,0.7616825699806213,0.028885576874017715,0.015137557871639729,0.013748019002377987,0.011923429556190968,0.09836597740650177,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,1,Whole Feet Flat On the Floor (1) L,0,zero,36,8,0,0.9722222222222222,0.875251293182373,-0.01238388940691948,0.03384226933121681,-0.04622615873813629,0.022506549954414368,0.023964745923876762,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,36,8,0,0.9722222222222222,0.875251293182373,-0.0016120804939419031,0.00667934212833643,-0.008291422389447689,0.0029403616208583117,0.007496758364140987,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,2,Bend Hips and Knees Simultaniously (1) L,0,zero,36,8,0,0.8611111111111112,0.7312062382698059,-0.006630962248891592,0.01802155189216137,-0.02465251460671425,0.018713530153036118,0.019869236275553703,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,36,8,0,0.8611111111111112,0.7312062382698059,-0.010870901867747307,-0.0032571214251220226,-0.007613780442625284,0.003288732608780265,0.0030522022861987352,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,3,Hips backwards (1) L,1,zero,36,8,42,0.05555555555555555,0.10821785777807236,0.015625711530447006,-0.008781177923083305,0.02440688945353031,0.015112300403416157,0.020418789237737656,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,3,Hips backwards (1) L,1,temporal_mean,36,8,42,0.05555555555555555,0.10821785777807236,0.0022298928815871477,-0.008080136962234974,0.010310029610991478,0.003389978315681219,0.004714216571301222,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,4,Lower back neural (1) L,0,zero,36,6,0,0.8333333333333334,0.7982304692268372,0.03471577167510986,0.02712208218872547,0.007593689486384392,0.011239240877330303,0.014510178938508034,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,4,Lower back neural (1) L,0,temporal_mean,36,6,0,0.8333333333333334,0.7982304692268372,-0.0004520548682194203,0.00047232554061338305,-0.0009243803797289729,0.001415724866092205,0.0021019859705120325,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,5,Hips are lower than knees level (1 point) L,1,zero,36,6,0,0.9444444444444444,0.7625890970230103,0.006982527673244476,-0.0013243391877040267,0.008306866511702538,0.01537939254194498,0.01594410091638565,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s123.pt,tcn,squat,100101,123,5,Hips are lower than knees level (1 point) L,1,temporal_mean,36,6,0,0.9444444444444444,0.7625890970230103,0.003860050579532981,0.002737637609243393,0.001122412970289588,0.001143593923188746,0.0037985655944794416,22
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,0,Feet Out 30 F,1,zero,36,10,18,0.6388888888888888,0.6274058222770691,0.10524388402700424,0.032947637140750885,0.07229624688625336,0.10404101014137268,0.15345223248004913,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,0,Feet Out 30 F,1,temporal_mean,36,10,18,0.6388888888888888,0.6274058222770691,0.07463034242391586,0.05222483351826668,0.022405508905649185,0.019403379410505295,0.12314779311418533,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,1,Whole Feet Flat On the Floor (1) L,0,zero,36,8,0,0.9444444444444444,0.8253926038742065,-0.015184630639851093,0.018744518980383873,-0.03392915055155754,0.02125352807343006,0.03887087479233742,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,36,8,0,0.9444444444444444,0.8253926038742065,0.0030471880454570055,0.005651309620589018,-0.0026041215751320124,0.002098586643114686,0.007513220887631178,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,2,Bend Hips and Knees Simultaniously (1) L,0,zero,36,8,0,0.6666666666666666,0.5842487812042236,-0.017261944711208344,-0.021975191310048103,0.00471324659883976,0.012570465914905071,0.017310846596956253,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,36,8,0,0.6666666666666666,0.5842487812042236,-0.009705103002488613,-0.006170718930661678,-0.003534384071826935,0.0036052577197551727,0.002477856120094657,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,3,Hips backwards (1) L,1,zero,36,8,45,0.16666666666666666,0.20842818915843964,0.022813625633716583,0.00377132766880095,0.019042298197746277,0.03270125016570091,0.017522631213068962,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,3,Hips backwards (1) L,1,temporal_mean,36,8,45,0.16666666666666666,0.20842818915843964,-0.0004006893723271787,-0.00801767036318779,0.00761698093265295,0.003009092528373003,0.004184745252132416,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,4,Lower back neural (1) L,0,zero,36,6,0,0.6666666666666666,0.6623783707618713,0.006708413362503052,0.029545079916715622,-0.02283666655421257,0.014843198470771313,0.010694649070501328,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,4,Lower back neural (1) L,0,temporal_mean,36,6,0,0.6666666666666666,0.6623783707618713,-6.84062615619041e-05,-0.0002456828660797328,0.0001772766117937863,0.0005457629449665546,0.0019046659581363201,54
results/context_evidence/v2/checkpoints\tcn_squat_100101_s42.pt,tcn,squat,100101,42,5,Hips are lower than knees level (1 point) L,1,zero,36,6,0,0.8611111111111112,0.677683413028717,-0.003928567748516798,0.02054443769156933,-0.024473005905747414,0.009815474972128868,0.01606300100684166,54
