model,exercise,target,condition,metric,value
tcn,cpr,0100000100000,unseen,exact_match,0.0
tcn,cpr,0100000100000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0100000100000,unseen,micro_f1,0.47768762677484783
tcn,cpr,0100001000000,seen,bit_accuracy,0.8692307692307693
tcn,cpr,0100001000000,seen,exact_match,0.0
tcn,cpr,0100001000000,seen,macro_f1,0.09157509157509158
tcn,cpr,0100001000000,seen,micro_f1,0.5692640692640693
tcn,cpr,0100001000000,unseen,bit_accuracy,0.8128205128205129
tcn,cpr,0100001000000,unseen,exact_match,0.0
tcn,cpr,0100001000000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0100001000000,unseen,micro_f1,0.4511784511784511
tcn,cpr,0100010000000,seen,bit_accuracy,0.8743589743589744
tcn,cpr,0100010000000,seen,exact_match,0.06666666666666667
tcn,cpr,0100010000000,seen,macro_f1,0.11721611721611723
tcn,cpr,0100010000000,seen,micro_f1,0.6313131313131314
tcn,cpr,0100010000000,unseen,bit_accuracy,0.8358974358974359
tcn,cpr,0100010000000,unseen,exact_match,0.0
tcn,cpr,0100010000000,unseen,macro_f1,0.09829059829059829
tcn,cpr,0100010000000,unseen,micro_f1,0.5171428571428571
tcn,cpr,1000000000000,seen,bit_accuracy,0.814102564102564
tcn,cpr,1000000000000,seen,exact_match,0.016666666666666666
tcn,cpr,1000000000000,seen,macro_f1,0.021756021756021756
tcn,cpr,1000000000000,seen,micro_f1,0.1065943992773261
tcn,cpr,1000000000000,unseen,bit_accuracy,0.8461538461538461
tcn,cpr,1000000000000,unseen,exact_match,0.0
tcn,cpr,1000000000000,unseen,macro_f1,0.002442002442002442
tcn,cpr,1000000000000,unseen,micro_f1,0.017543859649122806
tcn,cpr,1000000000001,seen,bit_accuracy,0.7461538461538462
tcn,cpr,1000000000001,seen,exact_match,0.0
tcn,cpr,1000000000001,seen,macro_f1,0.04884004884004883
tcn,cpr,1000000000001,seen,micro_f1,0.212497647280256
tcn,cpr,1000000000001,unseen,bit_accuracy,0.7282051282051283
tcn,cpr,1000000000001,unseen,exact_match,0.0
tcn,cpr,1000000000001,unseen,macro_f1,0.034188034188034185
tcn,cpr,1000000000001,unseen,micro_f1,0.19565217391304346
tcn,cpr,1000000000010,seen,bit_accuracy,0.8461538461538461
tcn,cpr,1000000000010,seen,exact_match,0.16666666666666666
tcn,cpr,1000000000010,seen,macro_f1,0.10826210826210825
tcn,cpr,1000000000010,seen,micro_f1,0.5651515151515151
tcn,cpr,1000000000010,unseen,bit_accuracy,0.7897435897435897
tcn,cpr,1000000000010,unseen,exact_match,0.0
tcn,cpr,1000000000010,unseen,macro_f1,0.07407407407407407
tcn,cpr,1000000000010,unseen,micro_f1,0.4070175438596491
tcn,cpr,1000000000100,seen,bit_accuracy,0.7743589743589744
tcn,cpr,1000000000100,seen,exact_match,0.0
tcn,cpr,1000000000100,seen,macro_f1,0.07692307692307693
tcn,cpr,1000000000100,seen,micro_f1,0.3703703703703704
tcn,cpr,1000000000100,unseen,bit_accuracy,0.7717948717948717
tcn,cpr,1000000000100,unseen,exact_match,0.0
tcn,cpr,1000000000100,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000000000100,unseen,micro_f1,0.3409090909090909
tcn,cpr,1000000001000,seen,bit_accuracy,0.8102564102564104
tcn,cpr,1000000001000,seen,exact_match,0.0
tcn,cpr,1000000001000,seen,macro_f1,0.05911680911680911
tcn,cpr,1000000001000,seen,micro_f1,0.26666666666666666
tcn,cpr,1000000001000,unseen,bit_accuracy,0.7923076923076923
tcn,cpr,1000000001000,unseen,exact_match,0.0
tcn,cpr,1000000001000,unseen,macro_f1,0.07977207977207977
tcn,cpr,1000000001000,unseen,micro_f1,0.35873015873015873
tcn,cpr,1000000010000,seen,bit_accuracy,0.8205128205128206
tcn,cpr,1000000010000,seen,exact_match,0.0
tcn,cpr,1000000010000,seen,macro_f1,0.08516483516483515
tcn,cpr,1000000010000,seen,micro_f1,0.48055555555555557
tcn,cpr,1000000010000,unseen,bit_accuracy,0.782051282051282
tcn,cpr,1000000010000,unseen,exact_match,0.0
tcn,cpr,1000000010000,unseen,macro_f1,0.06837606837606837
tcn,cpr,1000000010000,unseen,micro_f1,0.3716931216931217
tcn,cpr,1000000100000,seen,bit_accuracy,0.8692307692307693
tcn,cpr,1000000100000,seen,exact_match,0.0
tcn,cpr,1000000100000,seen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,seen,micro_f1,0.5503246753246753
tcn,cpr,1000000100000,unseen,bit_accuracy,0.841025641025641
tcn,cpr,1000000100000,unseen,exact_match,0.0
tcn,cpr,1000000100000,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,unseen,micro_f1,0.5142857142857142
tcn,cpr,1000001000000,seen,bit_accuracy,0.8897435897435898
tcn,cpr,1000001000000,seen,exact_match,0.3333333333333333
tcn,cpr,1000001000000,seen,macro_f1,0.11609686609686609
tcn,cpr,1000001000000,seen,micro_f1,0.6682769726247987
tcn,cpr,1000001000000,unseen,bit_accuracy,0.8333333333333334
tcn,cpr,1000001000000,unseen,exact_match,0.06666666666666667
tcn,cpr,1000001000000,unseen,macro_f1,0.0811965811965812
tcn,cpr,1000001000000,unseen,micro_f1,0.4506919472594529
tcn,cpr,1000010000000,seen,bit_accuracy,0.8666666666666667
tcn,cpr,1000010000000,seen,exact_match,0.16666666666666666
tcn,cpr,1000010000000,seen,macro_f1,0.1217948717948718
tcn,cpr,1000010000000,seen,micro_f1,0.6424242424242425
tcn,cpr,1000010000000,unseen,bit_accuracy,0.8871794871794872
tcn,cpr,1000010000000,unseen,exact_match,0.0
tcn,cpr,1000010000000,unseen,macro_f1,0.09971509971509972
tcn,cpr,1000010000000,unseen,micro_f1,0.6288888888888889
tcn,cpr,1000100000000,seen,bit_accuracy,0.9076923076923077
tcn,cpr,1000100000000,seen,exact_match,0.13333333333333333
tcn,cpr,1000100000000,seen,macro_f1,0.09971509971509972
tcn,cpr,1000100000000,seen,micro_f1,0.6746031746031745
tcn,cpr,1000100000000,unseen,bit_accuracy,0.923076923076923
tcn,cpr,1000100000000,unseen,exact_match,0.0
tcn,cpr,1000100000000,unseen,macro_f1,0.09401709401709402
tcn,cpr,1000100000000,unseen,micro_f1,0.6944444444444443
tcn,cpr,1001000000000,seen,bit_accuracy,0.8974358974358975
tcn,cpr,1001000000000,seen,exact_match,0.19999999999999998
tcn,cpr,1001000000000,seen,macro_f1,0.10256410256410257
tcn,cpr,1001000000000,seen,micro_f1,0.6548821548821548
tcn,cpr,1001000000000,unseen,bit_accuracy,0.8717948717948718
tcn,cpr,1001000000000,unseen,exact_match,0.0
tcn,cpr,1001000000000,unseen,macro_f1,0.08547008547008546
tcn,cpr,1001000000000,unseen,micro_f1,0.5654761904761905
transformer,cpr,0000000000001,seen,bit_accuracy,0.7884615384615384
transformer,cpr,0000000000001,seen,exact_match,0.15
transformer,cpr,0000000000001,seen,macro_f1,0.04421433267587114
transformer,cpr,0000000000001,seen,micro_f1,0.30075858991521637
transformer,cpr,0000000000001,unseen,bit_accuracy,0.791025641025641
transformer,cpr,0000000000001,unseen,exact_match,0.05000000000000001
transformer,cpr,0000000000001,unseen,macro_f1,0.031492203535214286
transformer,cpr,0000000000001,unseen,micro_f1,0.1715035931453842
transformer,cpr,0000000000010,seen,bit_accuracy,0.8333333333333334
transformer,cpr,0000000000010,seen,exact_match,0.11666666666666665
transformer,cpr,0000000000010,seen,macro_f1,0.030389363722697054
transformer,cpr,0000000000010,seen,micro_f1,0.24185463659147868
transformer,cpr,0000000000010,unseen,bit_accuracy,0.8448717948717949
transformer,cpr,0000000000010,unseen,exact_match,0.03333333333333333
transformer,cpr,0000000000010,unseen,macro_f1,0.02355175688509022
transformer,cpr,0000000000010,unseen,micro_f1,0.16726296958855094
transformer,cpr,0000000000100,seen,bit_accuracy,0.8435897435897436
transformer,cpr,0000000000100,seen,exact_match,0.03333333333333333
transformer,cpr,0000000000100,seen,macro_f1,0.04785352153773206
transformer,cpr,0000000000100,seen,micro_f1,0.3824372759856631
transformer,cpr,0000000000100,unseen,bit_accuracy,0.7846153846153846
transformer,cpr,0000000000100,unseen,exact_match,0.0
transformer,cpr,0000000000100,unseen,macro_f1,0.020512820512820513
transformer,cpr,0000000000100,unseen,micro_f1,0.10439605252426391
transformer,cpr,0000000001000,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000001000,seen,exact_match,0.0
transformer,cpr,0000000001000,seen,macro_f1,0.01852328273732956
transformer,cpr,0000000001000,seen,micro_f1,0.11923890063424947
transformer,cpr,0000000001000,unseen,bit_accuracy,0.8141025641025642
transformer,cpr,0000000001000,unseen,exact_match,0.0
transformer,cpr,0000000001000,unseen,macro_f1,0.004884004884004884
transformer,cpr,0000000001000,unseen,micro_f1,0.02700490998363339
transformer,cpr,0000000001001,seen,bit_accuracy,0.8128205128205129
transformer,cpr,0000000001001,seen,exact_match,0.0
transformer,cpr,0000000001001,seen,macro_f1,0.08231583231583232
transformer,cpr,0000000001001,seen,micro_f1,0.4447988658514974
transformer,cpr,0000000001001,unseen,bit_accuracy,0.7794871794871795
transformer,cpr,0000000001001,unseen,exact_match,0.0
transformer,cpr,0000000001001,unseen,macro_f1,0.06196581196581197
transformer,cpr,0000000001001,unseen,micro_f1,0.3365942028985507
transformer,cpr,0000000001010,seen,bit_accuracy,0.8538461538461538
transformer,cpr,0000000001010,seen,exact_match,0.26666666666666666
transformer,cpr,0000000001010,seen,macro_f1,0.1108058608058608
transformer,cpr,0000000001010,seen,micro_f1,0.6101010101010101
transformer,cpr,0000000001010,unseen,bit_accuracy,0.8025641025641025
transformer,cpr,0000000001010,unseen,exact_match,0.13333333333333333
transformer,cpr,0000000001010,unseen,macro_f1,0.10185185185185185
transformer,cpr,0000000001010,unseen,micro_f1,0.48836187966622746
transformer,cpr,0000000001100,seen,bit_accuracy,0.8205128205128206
transformer,cpr,0000000001100,seen,exact_match,0.13333333333333333
transformer,cpr,0000000001100,seen,macro_f1,0.09116809116809117
transformer,cpr,0000000001100,seen,micro_f1,0.4898550724637681
transformer,cpr,0000000001100,unseen,bit_accuracy,0.8435897435897436
transformer,cpr,0000000001100,unseen,exact_match,0.0
transformer,cpr,0000000001100,unseen,macro_f1,0.11721611721611723
transformer,cpr,0000000001100,unseen,micro_f1,0.5824915824915825
transformer,cpr,0000000010000,seen,bit_accuracy,0.9538461538461539
transformer,cpr,0000000010000,seen,exact_match,0.4166666666666667
transformer,cpr,0000000010000,seen,macro_f1,0.05062458908612755
transformer,cpr,0000000010000,seen,micro_f1,0.5531914893617021
transformer,cpr,0000000010000,unseen,bit_accuracy,0.8846153846153847
transformer,cpr,0000000010000,unseen,exact_match,0.2333333333333333
transformer,cpr,0000000010000,unseen,macro_f1,0.05062458908612755
transformer,cpr,0000000010000,unseen,micro_f1,0.48449210192551595
transformer,cpr,0000000010100,seen,bit_accuracy,0.8256410256410257
transformer,cpr,0000000010100,seen,exact_match,0.06666666666666667
transformer,cpr,0000000010100,seen,macro_f1,0.10826210826210825
transformer,cpr,0000000010100,seen,micro_f1,0.5402298850574713
transformer,cpr,0000000010100,unseen,bit_accuracy,0.8051282051282053
transformer,cpr,0000000010100,unseen,exact_match,0.0
transformer,cpr,0000000010100,unseen,macro_f1,0.10012210012210011
transformer,cpr,0000000010100,unseen,micro_f1,0.4877777777777778
transformer,cpr,0000000011000,seen,bit_accuracy,0.8564102564102564
transformer,cpr,0000000011000,seen,exact_match,0.0
transformer,cpr,0000000011000,seen,macro_f1,0.10256410256410257
transformer,cpr,0000000011000,seen,micro_f1,0.5740740740740741
transformer,cpr,0000000011000,unseen,bit_accuracy,0.8358974358974359
transformer,cpr,0000000011000,unseen,exact_match,0.0
transformer,cpr,0000000011000,unseen,macro_f1,0.09116809116809116
transformer,cpr,0000000011000,unseen,micro_f1,0.5194444444444445
transformer,cpr,0000000100000,seen,bit_accuracy,0.9128205128205128
transformer,cpr,0000000100000,seen,exact_match,0.45
transformer,cpr,0000000100000,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,seen,micro_f1,0.7220908852114526
transformer,cpr,0000000100000,unseen,bit_accuracy,0.8576923076923076
transformer,cpr,0000000100000,unseen,exact_match,0.049999999999999996
transformer,cpr,0000000100000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,unseen,micro_f1,0.5268336314847942
transformer,cpr,0000000100001,seen,bit_accuracy,0.8717948717948718
transformer,cpr,0000000100001,seen,exact_match,0.13333333333333333
transformer,cpr,0000000100001,seen,macro_f1,0.12820512820512822
transformer,cpr,0000000100001,seen,micro_f1,0.6675213675213675
transformer,cpr,0000000100001,unseen,bit_accuracy,0.7717948717948717
transformer,cpr,0000000100001,unseen,exact_match,0.0
transformer,cpr,0000000100001,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100001,unseen,micro_f1,0.40814740814740813
transformer,cpr,0000000100010,seen,bit_accuracy,0.8205128205128206
transformer,cpr,0000000100010,seen,exact_match,0.06666666666666667
transformer,cpr,0000000100010,seen,macro_f1,0.09615384615384615
transformer,cpr,0000000100010,seen,micro_f1,0.5289739500265817
transformer,cpr,0000000100010,unseen,bit_accuracy,0.7538461538461538
transformer,cpr,0000000100010,unseen,exact_match,0.0
transformer,cpr,0000000100010,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100010,unseen,micro_f1,0.4054834054834055
transformer,cpr,0000000100100,seen,bit_accuracy,0.8307692307692308
transformer,cpr,0000000100100,seen,exact_match,0.0
transformer,cpr,0000000100100,seen,macro_f1,0.11111111111111112
transformer,cpr,0000000100100,seen,micro_f1,0.5541599570585077
transformer,cpr,0000000100100,unseen,bit_accuracy,0.7435897435897436
transformer,cpr,0000000100100,unseen,exact_match,0.0
transformer,cpr,0000000100100,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100100,unseen,micro_f1,0.3824275362318841
transformer,cpr,0000000101000,seen,bit_accuracy,0.7923076923076923
transformer,cpr,0000000101000,seen,exact_match,0.0
transformer,cpr,0000000101000,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,seen,micro_f1,0.4278684278684279
transformer,cpr,0000000101000,unseen,bit_accuracy,0.7846153846153846
transformer,cpr,0000000101000,unseen,exact_match,0.0
transformer,cpr,0000000101000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,unseen,micro_f1,0.4292929292929293
transformer,cpr,0000000110000,seen,bit_accuracy,0.8589743589743589
transformer,cpr,0000000110000,seen,exact_match,0.26666666666666666
transformer,cpr,0000000110000,seen,macro_f1,0.14245014245014245
transformer,cpr,0000000110000,seen,micro_f1,0.6816239316239315
transformer,cpr,0000000110000,unseen,bit_accuracy,0.7512820512820513
transformer,cpr,0000000110000,unseen,exact_match,0.0
transformer,cpr,0000000110000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000110000,unseen,micro_f1,0.3835578002244669
transformer,cpr,0000001000000,seen,bit_accuracy,0.8782051282051282
transformer,cpr,0000001000000,seen,exact_match,0.05000000000000001
transformer,cpr,0000001000000,seen,macro_f1,0.0762656147271532
transformer,cpr,0000001000000,seen,micro_f1,0.5632039573820395
transformer,cpr,0000001000000,unseen,bit_accuracy,0.8743589743589744
transformer,cpr,0000001000000,unseen,exact_match,0.19999999999999998
transformer,cpr,0000001000000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000000,unseen,micro_f1,0.5602624447297104
transformer,cpr,0000001000001,seen,bit_accuracy,0.8717948717948718
transformer,cpr,0000001000001,seen,exact_match,0.06666666666666667
transformer,cpr,0000001000001,seen,macro_f1,0.12820512820512822
transformer,cpr,0000001000001,seen,micro_f1,0.6516754850088183
transformer,cpr,0000001000001,unseen,bit_accuracy,0.7743589743589744
transformer,cpr,0000001000001,unseen,exact_match,0.0
transformer,cpr,0000001000001,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000001,unseen,micro_f1,0.4055555555555556
transformer,cpr,0000001000010,seen,bit_accuracy,0.8794871794871795
transformer,cpr,0000001000010,seen,exact_match,0.26666666666666666
transformer,cpr,0000001000010,seen,macro_f1,0.10826210826210825
transformer,cpr,0000001000010,seen,micro_f1,0.6338624338624338
transformer,cpr,0000001000010,unseen,bit_accuracy,0.8102564102564104
transformer,cpr,0000001000010,unseen,exact_match,0.0
transformer,cpr,0000001000010,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000010,unseen,micro_f1,0.45369946605644546
transformer,cpr,0000001000100,seen,bit_accuracy,0.817948717948718
transformer,cpr,0000001000100,seen,exact_match,0.0
transformer,cpr,0000001000100,seen,macro_f1,0.10256410256410257
transformer,cpr,0000001000100,seen,micro_f1,0.5291375291375292
transformer,cpr,0000001000100,unseen,bit_accuracy,0.8564102564102565
transformer,cpr,0000001000100,unseen,exact_match,0.0
transformer,cpr,0000001000100,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000100,unseen,micro_f1,0.5407407407407407
transformer,cpr,0000001001000,seen,bit_accuracy,0.8128205128205129
transformer,cpr,0000001001000,seen,exact_match,0.0
transformer,cpr,0000001001000,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,seen,micro_f1,0.45180584311019095
transformer,cpr,0000001001000,unseen,bit_accuracy,0.7871794871794872
transformer,cpr,0000001001000,unseen,exact_match,0.0
transformer,cpr,0000001001000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,unseen,micro_f1,0.42128081258516037
transformer,cpr,0000001010000,seen,bit_accuracy,0.9282051282051281
transformer,cpr,0000001010000,seen,exact_match,0.6666666666666666
transformer,cpr,0000001010000,seen,macro_f1,0.12820512820512822
transformer,cpr,0000001010000,seen,micro_f1,0.8055555555555557
transformer,cpr,0000001010000,unseen,bit_accuracy,0.8435897435897436
transformer,cpr,0000001010000,unseen,exact_match,0.0
transformer,cpr,0000001010000,unseen,macro_f1,0.09157509157509158
transformer,cpr,0000001010000,unseen,micro_f1,0.5299823633156966
transformer,cpr,0000010000000,seen,bit_accuracy,0.8307692307692308
transformer,cpr,0000010000000,seen,exact_match,0.016666666666666666
transformer,cpr,0000010000000,seen,macro_f1,0.05945336714567484
transformer,cpr,0000010000000,seen,micro_f1,0.36779661016949156
transformer,cpr,0000010000000,unseen,bit_accuracy,0.817948717948718
transformer,cpr,0000010000000,unseen,exact_match,0.0
transformer,cpr,0000010000000,unseen,macro_f1,0.06391993571480752
transformer,cpr,0000010000000,unseen,micro_f1,0.39240460685258505
transformer,cpr,0000010000010,seen,bit_accuracy,0.8487179487179487
transformer,cpr,0000010000010,seen,exact_match,0.06666666666666667
transformer,cpr,0000010000010,seen,macro_f1,0.1047008547008547
transformer,cpr,0000010000010,seen,micro_f1,0.5493025493025493
transformer,cpr,0000010000010,unseen,bit_accuracy,0.817948717948718
transformer,cpr,0000010000010,unseen,exact_match,0.0
transformer,cpr,0000010000010,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000010000010,unseen,micro_f1,0.45974235104669886
transformer,cpr,0000010000100,seen,bit_accuracy,0.8692307692307693
transformer,cpr,0000010000100,seen,exact_match,0.0
transformer,cpr,0000010000100,seen,macro_f1,0.11324786324786325
transformer,cpr,0000010000100,seen,micro_f1,0.615831517792302
transformer,cpr,0000010000100,unseen,bit_accuracy,0.8564102564102564
transformer,cpr,0000010000100,unseen,exact_match,0.0
transformer,cpr,0000010000100,unseen,macro_f1,0.08547008547008546
transformer,cpr,0000010000100,unseen,micro_f1,0.5185185185185185
transformer,cpr,0000010001000,seen,bit_accuracy,0.8717948717948718
transformer,cpr,0000010001000,seen,exact_match,0.06666666666666667
transformer,cpr,0000010001000,seen,macro_f1,0.10256410256410257
transformer,cpr,0000010001000,seen,micro_f1,0.6031746031746031
transformer,cpr,0000010001000,unseen,bit_accuracy,0.8256410256410257
transformer,cpr,0000010001000,unseen,exact_match,0.0
transformer,cpr,0000010001000,unseen,macro_f1,0.06837606837606837
transformer,cpr,0000010001000,unseen,micro_f1,0.425438596491228
transformer,cpr,0000010010000,seen,bit_accuracy,0.8384615384615385
transformer,cpr,0000010010000,seen,exact_match,0.06666666666666667
transformer,cpr,0000010010000,seen,macro_f1,0.12250712250712249
transformer,cpr,0000010010000,seen,micro_f1,0.6012121212121212
transformer,cpr,0000010010000,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000010010000,unseen,exact_match,0.06666666666666667
transformer,cpr,0000010010000,unseen,macro_f1,0.08017908017908017
transformer,cpr,0000010010000,unseen,micro_f1,0.4852941176470589
transformer,cpr,0000010100000,seen,bit_accuracy,0.8948717948717949
transformer,cpr,0000010100000,seen,exact_match,0.13333333333333333
transformer,cpr,0000010100000,seen,macro_f1,0.1282051282051282
transformer,cpr,0000010100000,seen,micro_f1,0.6888888888888888
transformer,cpr,0000010100000,unseen,bit_accuracy,0.7717948717948717
transformer,cpr,0000010100000,unseen,exact_match,0.0
transformer,cpr,0000010100000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000010100000,unseen,micro_f1,0.4045584045584046
transformer,cpr,0000011000000,seen,bit_accuracy,0.8000000000000002
transformer,cpr,0000011000000,seen,exact_match,0.0
transformer,cpr,0000011000000,seen,macro_f1,0.07692307692307693
transformer,cpr,0000011000000,seen,micro_f1,0.4421052631578948
transformer,cpr,0000011000000,unseen,bit_accuracy,0.8128205128205129
transformer,cpr,0000011000000,unseen,exact_match,0.0
transformer,cpr,0000011000000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000011000000,unseen,micro_f1,0.45180584311019095
transformer,cpr,0000100000000,seen,bit_accuracy,0.8782051282051282
transformer,cpr,0000100000000,seen,exact_match,0.18333333333333335
transformer,cpr,0000100000000,seen,macro_f1,0.07692307692307693
transformer,cpr,0000100000000,seen,micro_f1,0.5974172719935432
transformer,cpr,0000100000000,unseen,bit_accuracy,0.9025641025641026
transformer,cpr,0000100000000,unseen,exact_match,0.049999999999999996
transformer,cpr,0000100000000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000100000000,unseen,micro_f1,0.6141836305770733
transformer,cpr,0000100000001,seen,bit_accuracy,0.8692307692307693
transformer,cpr,0000100000001,seen,exact_match,0.26666666666666666
transformer,cpr,0000100000001,seen,macro_f1,0.12535612535612536
transformer,cpr,0000100000001,seen,micro_f1,0.6742424242424242
transformer,cpr,0000100000001,unseen,bit_accuracy,0.8102564102564104
transformer,cpr,0000100000001,unseen,exact_match,0.0
transformer,cpr,0000100000001,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000100000001,unseen,micro_f1,0.4507936507936508
transformer,cpr,0000100000100,seen,bit_accuracy,0.858974358974359
transformer,cpr,0000100000100,seen,exact_match,0.06666666666666667
transformer,cpr,0000100000100,seen,macro_f1,0.10622710622710622
transformer,cpr,0000100000100,seen,micro_f1,0.5824915824915825
transformer,cpr,0000100000100,unseen,bit_accuracy,0.8102564102564104
transformer,cpr,0000100000100,unseen,exact_match,0.0
transformer,cpr,0000100000100,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000100000100,unseen,micro_f1,0.4507936507936508
transformer,cpr,0000100001000,seen,bit_accuracy,0.8487179487179487
transformer,cpr,0000100001000,seen,exact_match,0.0
transformer,cpr,0000100001000,seen,macro_f1,0.09401709401709402
transformer,cpr,0000100001000,seen,micro_f1,0.5516339869281045
transformer,cpr,0000100001000,unseen,bit_accuracy,0.8333333333333334
transformer,cpr,0000100001000,unseen,exact_match,0.0
transformer,cpr,0000100001000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000100001000,unseen,micro_f1,0.4823169033695349
transformer,cpr,0000100010000,seen,bit_accuracy,0.9205128205128205
transformer,cpr,0000100010000,seen,exact_match,0.26666666666666666
transformer,cpr,0000100010000,seen,macro_f1,0.150997150997151
transformer,cpr,0000100010000,seen,micro_f1,0.79988455988456
transformer,cpr,0000100010000,unseen,bit_accuracy,0.8717948717948718
transformer,cpr,0000100010000,unseen,exact_match,0.0
transformer,cpr,0000100010000,unseen,macro_f1,0.11721611721611723
transformer,cpr,0000100010000,unseen,micro_f1,0.6303030303030304
transformer,cpr,0000100100000,seen,bit_accuracy,0.9794871794871796
transformer,cpr,0000100100000,seen,exact_match,0.7333333333333334
transformer,cpr,0000100100000,seen,macro_f1,0.15384615384615385
transformer,cpr,0000100100000,seen,micro_f1,0.9393939393939394
transformer,cpr,0000100100000,unseen,bit_accuracy,0.8153846153846155
transformer,cpr,0000100100000,unseen,exact_match,0.0
transformer,cpr,0000100100000,unseen,macro_f1,0.10826210826210825
transformer,cpr,0000100100000,unseen,micro_f1,0.5356989247311827
transformer,cpr,0000101000000,seen,bit_accuracy,0.9948717948717949
transformer,cpr,0000101000000,seen,exact_match,0.9333333333333332
transformer,cpr,0000101000000,seen,macro_f1,0.15384615384615385
transformer,cpr,0000101000000,seen,micro_f1,0.9841269841269842
transformer,cpr,0000101000000,unseen,bit_accuracy,0.9435897435897437
transformer,cpr,0000101000000,unseen,exact_match,0.5333333333333333
transformer,cpr,0000101000000,unseen,macro_f1,0.12820512820512822
transformer,cpr,0000101000000,unseen,micro_f1,0.8118022328548644
transformer,cpr,0001000000000,seen,bit_accuracy,0.9410256410256411
transformer,cpr,0001000000000,seen,exact_match,0.26666666666666666
transformer,cpr,0001000000000,seen,macro_f1,0.07484407484407485
transformer,cpr,0001000000000,seen,micro_f1,0.7219538378958669
transformer,cpr,0001000000000,unseen,bit_accuracy,0.8910256410256411
transformer,cpr,0001000000000,unseen,exact_match,0.16666666666666666
transformer,cpr,0001000000000,unseen,macro_f1,0.04621814966642553
transformer,cpr,0001000000000,unseen,micro_f1,0.41503546099290783
transformer,cpr,0001000000001,seen,bit_accuracy,0.8974358974358975
transformer,cpr,0001000000001,seen,exact_match,0.3666666666666667
transformer,cpr,0001000000001,seen,macro_f1,0.11965811965811966
transformer,cpr,0001000000001,seen,micro_f1,0.6882154882154882
transformer,cpr,0001000000001,unseen,bit_accuracy,0.8333333333333334
transformer,cpr,0001000000001,unseen,exact_match,0.13333333333333333
transformer,cpr,0001000000001,unseen,macro_f1,0.1168091168091168
transformer,cpr,0001000000001,unseen,micro_f1,0.5827505827505828
transformer,cpr,0001000000100,seen,bit_accuracy,0.8153846153846155
transformer,cpr,0001000000100,seen,exact_match,0.06666666666666667
transformer,cpr,0001000000100,seen,macro_f1,0.08547008547008546
transformer,cpr,0001000000100,seen,micro_f1,0.5126262626262627
transformer,cpr,0001000000100,unseen,bit_accuracy,0.7999999999999999
transformer,cpr,0001000000100,unseen,exact_match,0.0
transformer,cpr,0001000000100,unseen,macro_f1,0.07692307692307693
transformer,cpr,0001000000100,unseen,micro_f1,0.46437198067632846
transformer,cpr,0001000001000,seen,bit_accuracy,0.8653846153846154
transformer,cpr,0001000001000,seen,exact_match,0.0
transformer,cpr,0001000001000,seen,macro_f1,0.07692307692307693
transformer,cpr,0001000001000,seen,micro_f1,0.5384615384615384
transformer,cpr,0001000001000,unseen,bit_accuracy,0.8141025641025642
transformer,cpr,0001000001000,unseen,exact_match,0.0
transformer,cpr,0001000001000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0001000001000,unseen,micro_f1,0.46565656565656566
transformer,cpr,0001000010000,seen,bit_accuracy,0.9128205128205128
transformer,cpr,0001000010000,seen,exact_match,0.26666666666666666
transformer,cpr,0001000010000,seen,macro_f1,0.11721611721611723
transformer,cpr,0001000010000,seen,micro_f1,0.7263492063492064
transformer,cpr,0001000010000,unseen,bit_accuracy,0.9
transformer,cpr,0001000010000,unseen,exact_match,0.06666666666666667
transformer,cpr,0001000010000,unseen,macro_f1,0.13888888888888887
transformer,cpr,0001000010000,unseen,micro_f1,0.721056721056721
transformer,cpr,0001000100000,seen,bit_accuracy,0.9025641025641026
